file,comment,clean_comment,label,quality_score,quality_level
/content/pandas/pandas/io/parquet.py,# this branch is used for example when reading from non-fsspec URLs,this branch is used for example when reading from nonfsspec urls,EXPLANATION,0.86,HIGH
/content/flask/tests/test_blueprints.py,"# same bp, different name, ok",same bp different name ok,EXPLANATION,0.58,MEDIUM
/content/pandas/pandas/core/generic.py,# type: ignore[arg-type],type ignoreargtype,EXPLANATION,0.28,LOW
/content/pandas/pandas/tests/tslibs/test_conversion.py,# Check that tz_localize behaves the same vectorized and pointwise.,check that tzlocalize behaves the same vectorized and pointwise,EXPLANATION,0.73,HIGH
/content/pandas/pandas/io/common.py,"# type: ignore[call-overload, assignment]",type ignorecalloverload assignment,EXPLANATION,0.15,LOW
/content/pandas/pandas/tests/plotting/test_style.py,# must be either 3 or 4 floats,must be either  or  floats,EXPLANATION,0.75,HIGH
/content/pandas/pandas/tests/io/pytables/test_timezones.py,# freq doesn't round-trip,freq doesnt roundtrip,EXPLANATION,0.46,MEDIUM
/content/pandas/pandas/tests/groupby/transform/test_numba.py,# jitted function,jitted function,EXPLANATION,0.28,LOW
/content/pandas/pandas/compat/numpy/function.py,"# error: Incompatible types in assignment (expression has type ""None"",",error incompatible types in assignment expression has type none,EXPLANATION,0.59,MEDIUM
/content/pandas/pandas/tests/reshape/merge/test_join.py,# filter,filter,EXPLANATION,0.23,LOW
/content/pandas/pandas/tests/extension/base/reduce.py,# TODO: the message being checked here isn't actually checking anything,todo the message being checked here isnt actually checking anything,TODO,0.64,MEDIUM
/content/pandas/pandas/io/parsers/python_parser.py,"# error: ""PythonParser"" has no attribute ""chunksize""",error pythonparser has no attribute chunksize,EXPLANATION,0.46,MEDIUM
/content/pandas/pandas/core/arrays/datetimelike.py,# GH#52080 see if we can losslessly cast to shared unit,gh see if we can losslessly cast to shared unit,EXPLANATION,0.93,HIGH
/content/pandas/pandas/tests/series/indexing/test_getitem.py,# compare with numeric case for reference,compare with numeric case for reference,EXPLANATION,0.53,MEDIUM
/content/pandas/pandas/tests/frame/methods/test_round.py,# Round with a list,round with a list,EXPLANATION,0.7,HIGH
/content/pandas/pandas/tests/dtypes/cast/test_promote.py,# Compare types in a way that is robust to platform-specific,compare types in a way that is robust to platformspecific,EXPLANATION,0.81,HIGH
/content/pandas/pandas/core/series.py,# Make sure we raise if an invalid 'axis' is passed.,make sure we raise if an invalid axis is passed,EXPLANATION,0.93,HIGH
/content/pandas/pandas/tests/frame/test_query_eval.py,# https://github.com/pandas-dev/pandas/issues/29463,httpsgithubcompandasdevpandasissues,EXPLANATION,0.05,LOW
/content/pandas/pandas/core/dtypes/dtypes.py,# The Any type annotations above are here only because mypy seems to have a,the any type annotations above are here only because mypy seems to have a,EXPLANATION,0.83,HIGH
/content/pandas/pandas/tests/reshape/test_qcut.py,# We store the bins as Index that have been,we store the bins as index that have been,EXPLANATION,0.95,HIGH
/content/pandas/pandas/tests/dtypes/cast/test_promote.py,"# On some builds, type comparison fails, e.g. np.int32 != np.int32",on some builds type comparison fails eg npint  npint,EXPLANATION,0.87,HIGH
/content/pandas/pandas/tests/copy_view/test_methods.py,# mutating ser triggers a copy-on-write for the column / block,mutating ser triggers a copyonwrite for the column  block,EXPLANATION,0.73,HIGH
/content/pandas/pandas/core/generic.py,# GH 2747 (arguments were reversed),gh  arguments were reversed,EXPLANATION,0.47,MEDIUM
/content/pandas/pandas/tests/io/pytables/test_compat.py,"# Files created for versions 2.0-3.0 used a numpy version >= 2.0, and",files created for versions  used a numpy version   and,EXPLANATION,0.83,HIGH
/content/pandas/pandas/tests/io/parser/test_dialect.py,# No warning bc we raise,no warning bc we raise,EXPLANATION,0.75,HIGH
/content/pandas/pandas/core/internals/construction.py,# _homogenize ensures,homogenize ensures,EXPLANATION,0.1,LOW
/content/pandas/pandas/core/internals/construction.py,# Reached via DataFrame._from_arrays; we do minimal validation here,reached via dataframefromarrays we do minimal validation here,EXPLANATION,0.49,MEDIUM
/content/pandas/pandas/io/common.py,"# type: ignore[call-overload, assignment]",type ignorecalloverload assignment,EXPLANATION,0.15,LOW
/content/pandas/pandas/core/series.py,# other: fancy integer or otherwise,other fancy integer or otherwise,EXPLANATION,0.33,LOW
/content/pandas/pandas/tests/arrays/floating/test_to_numpy.py,# array with both NaN and NA -> only fill NA with `na_value`,array with both nan and na  only fill na with navalue,EXPLANATION,0.94,HIGH
/content/pandas/pandas/tests/frame/test_api.py,# corner case,corner case,EXPLANATION,0.49,MEDIUM
/content/pandas/pandas/tests/window/test_ewm.py,# least two values,least two values,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/core/arrays/datetimelike.py,"# Includes ExtensionArrays, float_dtype",includes extensionarrays floatdtype,EXPLANATION,0.15,LOW
/content/pandas/pandas/core/series.py,# Otherwise index.get_value will raise InvalidIndexError,otherwise indexgetvalue will raise invalidindexerror,EXPLANATION,0.25,LOW
/content/pandas/pandas/tests/frame/methods/test_to_csv.py,# freq does not round-trip,freq does not roundtrip,EXPLANATION,0.69,MEDIUM
/content/pandas/pandas/core/arrays/datetimelike.py,# of DateOffsets.  Null entries are filled with pd.NaT,of dateoffsets  null entries are filled with pdnat,EXPLANATION,0.76,HIGH
/content/pandas/pandas/tests/frame/methods/test_to_csv.py,# write with cols,write with cols,EXPLANATION,0.65,MEDIUM
/content/pandas/pandas/tests/dtypes/test_missing.py,# Integer,integer,EXPLANATION,0.05,LOW
/content/pandas/pandas/core/series.py,#  would set it back to self.name,would set it back to selfname,EXPLANATION,0.8,HIGH
/content/pandas/pandas/core/generic.py,# Use v0.23 behavior if a scalar or list,use v behavior if a scalar or list,EXPLANATION,0.81,HIGH
/content/pandas/pandas/tests/frame/test_repr.py,# it works!,it works,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/core/interchange/from_dataframe.py,# Consider dtype being `uint` to get number of units passed since the 01.01.1970,consider dtype being uint to get number of units passed since the,EXPLANATION,0.87,HIGH
/content/pandas/pandas/tests/tools/test_to_datetime.py,"# Test with one timezone far ahead of UTC and another far behind, so",test with one timezone far ahead of utc and another far behind so,EXPLANATION,0.88,HIGH
/content/pandas/pandas/tests/copy_view/test_methods.py,# Original is unchanged,original is unchanged,EXPLANATION,0.18,LOW
/content/pandas/pandas/tests/copy_view/test_methods.py,# mutating df2 triggers a copy-on-write for that column/block,mutating df triggers a copyonwrite for that columnblock,EXPLANATION,0.65,MEDIUM
/content/pandas/pandas/core/generic.py,# e.g. test_align_fill_method,eg testalignfillmethod,EXPLANATION,0.1,LOW
/content/pandas/pandas/tests/indexes/test_common.py,# cases in indices doesn't include NaN,cases in indices doesnt include nan,EXPLANATION,0.53,MEDIUM
/content/pandas/pandas/io/html.py,# HTML spec: at most one of these lists has content,html spec at most one of these lists has content,EXPLANATION,1.0,HIGH
/content/pandas/pandas/tests/tools/test_to_datetime.py,"# GH 10636, default is now 'raise'",gh  default is now raise,EXPLANATION,0.75,HIGH
/content/pandas/pandas/core/arrays/datetimelike.py,"# ""ExtensionArray""; supertype defines the argument type as ""Union[int,",extensionarray supertype defines the argument type as unionint,EXPLANATION,0.44,MEDIUM
/content/pandas/pandas/tests/frame/test_api.py,# single block corner case,single block corner case,EXPLANATION,0.58,MEDIUM
/content/pandas/pandas/io/common.py,# type: ignore[attr-defined],type ignoreattrdefined,EXPLANATION,0.1,LOW
/content/pandas/pandas/_typing.py,# read_json engines,readjson engines,EXPLANATION,0.1,LOW
/content/pandas/pandas/io/json/_json.py,# within the nanoseconds bounds,within the nanoseconds bounds,EXPLANATION,0.37,LOW
/content/pandas/pandas/core/arrays/datetimelike.py,# array-like others,arraylike others,EXPLANATION,0.1,LOW
/content/pandas/pandas/core/arrays/datetimelike.py,#  this option exists to prevent a performance hit in,this option exists to prevent a performance hit in,EXPLANATION,0.78,HIGH
/content/pandas/pandas/io/parsers/python_parser.py,# already fetched some number,already fetched some number,EXPLANATION,0.47,MEDIUM
/content/pandas/pandas/tests/copy_view/test_methods.py,# the groupby operation.,the groupby operation,EXPLANATION,0.18,LOW
/content/pandas/pandas/tests/io/parser/test_c_parser_only.py,# This test is designed to cause a `segfault` with unpatched,this test is designed to cause a segfault with unpatched,EXPLANATION,0.93,HIGH
/content/pandas/pandas/tests/indexes/test_common.py,# Series.duplicated is tested separately,seriesduplicated is tested separately,EXPLANATION,0.2,LOW
/content/pandas/pandas/core/ops/array_ops.py,#  we broadcast and wrap in a TimedeltaArray,we broadcast and wrap in a timedeltaarray,EXPLANATION,0.8,HIGH
/content/pandas/pandas/core/indexes/accessors.py,# maybe need to upcast (ints),maybe need to upcast ints,EXPLANATION,0.67,MEDIUM
/content/pandas/pandas/core/arrays/datetimelike.py,# We get here with e.g. datetime objects,we get here with eg datetime objects,EXPLANATION,0.8,HIGH
/content/pandas/pandas/core/dtypes/dtypes.py,# GH#23124 require fill_value and subtype to match,gh require fillvalue and subtype to match,EXPLANATION,0.56,MEDIUM
/content/pandas/pandas/tests/frame/indexing/test_getitem.py,"#         ordered=False,",orderedfalse,EXPLANATION,0.05,LOW
/content/pandas/pandas/tests/extension/json/array.py,# NumPy has issues when all the dicts are the same length.,numpy has issues when all the dicts are the same length,EXPLANATION,1.0,HIGH
/content/pandas/pandas/core/series.py,# arr._readonly = True,arrreadonly  true,EXPLANATION,0.1,LOW
/content/pandas/pandas/core/series.py,# Ensure index is type stable (should always use int index),ensure index is type stable should always use int index,EXPLANATION,0.85,HIGH
/content/pandas/pandas/io/pytables.py,"# error: Signature of ""write"" incompatible with supertype ""Fixed""",error signature of write incompatible with supertype fixed,EXPLANATION,0.49,MEDIUM
/content/pandas/pandas/tests/io/sas/test_sas7bdat.py,# as datetime.datetime,as datetimedatetime,EXPLANATION,0.1,LOW
/content/pandas/pandas/io/parsers/python_parser.py,# Set self.data to something that can read lines.,set selfdata to something that can read lines,EXPLANATION,0.81,HIGH
/content/pandas/pandas/tests/tools/test_to_datetime.py,# https://github.com/pandas-dev/pandas/issues/12649,httpsgithubcompandasdevpandasissues,EXPLANATION,0.05,LOW
/content/pandas/pandas/tests/test_algos.py,# and is tested separately; keeps first occurrence like ht.factorize(),and is tested separately keeps first occurrence like htfactorize,EXPLANATION,0.59,MEDIUM
/content/pandas/pandas/tests/series/test_logical_ops.py,# logical ops should be label based,logical ops should be label based,EXPLANATION,0.67,MEDIUM
/content/pandas/pandas/io/parsers/python_parser.py,# pyright: ignore[reportCallIssue],pyright ignorereportcallissue,EXPLANATION,0.1,LOW
/content/pandas/pandas/tests/test_algos.py,# reconstruction can only succeed if the inverse is correct. Since,reconstruction can only succeed if the inverse is correct since,EXPLANATION,0.76,HIGH
/content/pandas/pandas/tests/strings/test_cat.py,# nested list-likes,nested listlikes,EXPLANATION,0.28,LOW
/content/pandas/pandas/tests/tools/test_to_datetime.py,# scalar via Timestamp constructor,scalar via timestamp constructor,EXPLANATION,0.26,LOW
/content/pandas/pandas/tests/indexing/test_scalar.py,# DataFrame.at and DataFrame.loc getter works with MultiIndex,dataframeat and dataframeloc getter works with multiindex,EXPLANATION,0.62,MEDIUM
/content/pandas/asv_bench/benchmarks/io/csv.py,# This for loop creates a list of 128-char strings,this for loop creates a list of char strings,EXPLANATION,0.95,HIGH
/content/pandas/pandas/_libs/__init__.py,# Below imports needs to happen first to ensure pandas top level,below imports needs to happen first to ensure pandas top level,EXPLANATION,0.82,HIGH
/content/pandas/pandas/core/arrays/datetimelike.py,"# PeriodArray overrides, so we only get here with DTA/TDA",periodarray overrides so we only get here with dtatda,EXPLANATION,0.64,MEDIUM
/content/pandas/pandas/tests/tools/test_to_datetime.py,# https://github.com/pandas-dev/pandas/issues/31491,httpsgithubcompandasdevpandasissues,EXPLANATION,0.05,LOW
/content/pandas/pandas/tests/io/parser/common/test_chunksize.py,# see gh-15755,see gh,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/frame/methods/test_to_csv.py,# see gh-15982,see gh,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/io/pytables/test_retain_attributes.py,# this is ok,this is ok,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/core/generic.py,"# Reduce along one dimension then the other, to simplify DataFrame._reduce",reduce along one dimension then the other to simplify dataframereduce,EXPLANATION,0.72,HIGH
/content/pandas/pandas/core/internals/construction.py,# We only get here with `not treat_as_nested(values)`,we only get here with not treatasnestedvalues,EXPLANATION,0.68,MEDIUM
/content/pandas/pandas/tests/extension/base/ops.py,# check that divmod behavior matches behavior of floordiv+mod,check that divmod behavior matches behavior of floordivmod,EXPLANATION,0.4,MEDIUM
/content/pandas/pandas/tests/indexes/interval/test_astype.py,# float64 -> uint64 fails with negative values,float  uint fails with negative values,EXPLANATION,0.67,MEDIUM
/content/pandas/pandas/tests/io/parser/test_c_parser_only.py,# Don't close user provided file handles.,dont close user provided file handles,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/io/parser/usecols/test_usecols_basic.py,# ArrowKeyError: Column 'fa' in include_columns does not exist in CSV file,arrowkeyerror column fa in includecolumns does not exist in csv file,EXPLANATION,0.82,HIGH
/content/pandas/pandas/core/series.py,"# We have a scalar (or for MultiIndex or object-dtype, scalar-like)",we have a scalar or for multiindex or objectdtype scalarlike,EXPLANATION,0.72,HIGH
/content/pandas/pandas/tests/tseries/offsets/test_custom_business_month.py,# Define a TradingDay offset,define a tradingday offset,EXPLANATION,0.37,LOW
/content/pandas/pandas/tests/util/test_assert_numpy_array_equal.py,# https://github.com/pandas-dev/pandas/issues/31881,httpsgithubcompandasdevpandasissues,EXPLANATION,0.05,LOW
/content/pandas/pandas/core/interchange/from_dataframe.py,# Convert the list of code units to bytes,convert the list of code units to bytes,EXPLANATION,0.86,HIGH
/content/pandas/pandas/io/json/_normalize.py,# JSON normalization routines,json normalization routines,EXPLANATION,0.15,LOW
/content/pandas/pandas/core/computation/scope.py,# shallow copy because we don't want to keep filling this up with what,shallow copy because we dont want to keep filling this up with what,EXPLANATION,0.92,HIGH
/content/pandas/pandas/tests/tools/test_to_datetime.py,"# this both of these timezones _and_ UTC will all be in the same day,",this both of these timezones and utc will all be in the same day,EXPLANATION,1.0,HIGH
/content/pandas/pandas/tests/io/parser/test_c_parser_only.py,# no fp exception support in wasm,no fp exception support in wasm,EXPLANATION,0.67,MEDIUM
/content/pandas/pandas/tests/copy_view/test_methods.py,# tracking references for very cheap ops),tracking references for very cheap ops,EXPLANATION,0.53,MEDIUM
/content/pandas/pandas/tests/io/parser/test_na_values.py,"#  of ""-999"" -> -999, it does not match the entry with the trailing",of    it does not match the entry with the trailing,EXPLANATION,0.98,HIGH
/content/pandas/pandas/core/ops/array_ops.py,"#  yarr = isinstance(y, np.ndarray)",yarr  isinstancey npndarray,EXPLANATION,0.32,LOW
/content/pandas/pandas/tests/series/test_arithmetic.py,# Comparisons,comparisons,EXPLANATION,0.05,LOW
/content/pandas/pandas/tests/io/parser/test_c_parser_only.py,# within the parser.,within the parser,EXPLANATION,0.46,MEDIUM
/content/pandas/pandas/tests/indexes/ranges/test_join.py,# Join two RangeIndex,join two rangeindex,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/io/parsers/python_parser.py,# skip inference if specified dtype is object,skip inference if specified dtype is object,EXPLANATION,0.62,MEDIUM
/content/pandas/pandas/tests/resample/test_resample_api.py,# The parametrized column names would get converted to dates by our,the parametrized column names would get converted to dates by our,DOCSTRING,0.9,HIGH
/content/pandas/pandas/tests/indexes/base_class/test_setops.py,# sort=False,sortfalse,EXPLANATION,0.23,LOW
/content/pandas/pandas/tests/dtypes/cast/test_promote.py,"# we never use bytes dtype internally, always promote to object",we never use bytes dtype internally always promote to object,EXPLANATION,0.76,HIGH
/content/pandas/pandas/tests/series/methods/test_reindex.py,# return a copy the same index here,return a copy the same index here,DOCSTRING,0.74,HIGH
/content/pandas/pandas/tests/test_algos.py,# drop_duplicates has own cython code (hash_table_func_helper.pxi),dropduplicates has own cython code hashtablefunchelperpxi,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/tools/test_to_datetime.py,# with None,with none,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/core/interchange/from_dataframe.py,# Check for missing values,check for missing values,EXPLANATION,0.58,MEDIUM
/content/pandas/pandas/tests/frame/methods/test_pop.py,# result,result,EXPLANATION,0.23,LOW
/content/pandas/pandas/tests/test_algos.py,# drop_duplicates has own cython code (hash_table_func_helper.pxi),dropduplicates has own cython code hashtablefunchelperpxi,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/core/internals/construction.py,# we could have a 1-dim or 2-dim list here,we could have a dim or dim list here,EXPLANATION,0.95,HIGH
/content/pandas/pandas/tests/io/test_clipboard.py,# Can't use `dedent` here as it will remove the leading `\t`,cant use dedent here as it will remove the leading t,EXPLANATION,0.94,HIGH
/content/pandas/pandas/tests/reshape/test_cut.py,"# see gh-14652, gh-15428",see gh gh,EXPLANATION,0.65,MEDIUM
/content/pandas/pandas/core/generic.py,# Use new behavior.  Means that index and/or columns,use new behavior  means that index andor columns,EXPLANATION,0.71,HIGH
/content/pandas/pandas/core/internals/construction.py,# GH#42456 the indexing above results in list of 2D ndarrays,gh the indexing above results in list of d ndarrays,EXPLANATION,0.85,HIGH
/content/pandas/pandas/tests/indexing/multiindex/test_sorted.py,# sort by third letter,sort by third letter,EXPLANATION,0.69,MEDIUM
/content/pandas/pandas/tests/indexes/test_common.py,# These two are not backed by an ndarray,these two are not backed by an ndarray,EXPLANATION,0.9,HIGH
/content/pandas/pandas/tests/io/parser/test_c_parser_only.py,"# stream buffer and either let the OS reclaim the region, or let",stream buffer and either let the os reclaim the region or let,EXPLANATION,0.91,HIGH
/content/pandas/pandas/tests/series/indexing/test_getitem.py,# using column from DataFrame,using column from dataframe,EXPLANATION,0.58,MEDIUM
/content/pandas/pandas/core/internals/construction.py,"#  1) dtype.kind in ""mM"" and",dtypekind in mm and,EXPLANATION,0.69,MEDIUM
/content/pandas/pandas/tests/indexes/categorical/test_category.py,# test 0th element,test th element,EXPLANATION,0.32,LOW
/content/pandas/pandas/core/indexers/utils.py,# Public indexer validation,public indexer validation,EXPLANATION,0.15,LOW
/content/pandas/pandas/core/array_algos/replace.py,# TODO: should use missing.mask_missing?,todo should use missingmaskmissing,TODO,0.37,LOW
/content/pandas/pandas/tests/indexes/ranges/test_join.py,# Join withRangeIndex,join withrangeindex,EXPLANATION,0.28,LOW
/content/pandas/pandas/core/dtypes/dtypes.py,# avoid tuple to be regarded as freq,avoid tuple to be regarded as freq,EXPLANATION,0.68,MEDIUM
/content/pandas/pandas/tests/io/pytables/test_compat.py,#             pd.CategoricalDtype(,pdcategoricaldtype,EXPLANATION,0.05,LOW
/content/pandas/pandas/tests/window/test_timeseries_window.py,# we should be ignoring the 'on' as an aggregation column,we should be ignoring the on as an aggregation column,EXPLANATION,0.81,HIGH
/content/pandas/pandas/tests/indexes/timedeltas/test_constructors.py,# Explicitly passing freq=None is respected,explicitly passing freqnone is respected,EXPLANATION,0.25,LOW
/content/pandas/pandas/tests/extension/json/array.py,# bounds check,bounds check,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/io/parser/usecols/test_usecols_basic.py,# see gh-4201: test that index_col as integer reflects usecols,see gh test that indexcol as integer reflects usecols,EXPLANATION,0.73,HIGH
/content/pandas/pandas/io/sas/sas7bdat.py,# Get endianness information,get endianness information,EXPLANATION,0.15,LOW
/content/pandas/pandas/tests/tools/test_to_datetime.py,# result5 is used below,result is used below,EXPLANATION,0.58,MEDIUM
/content/pandas/pandas/tests/util/test_assert_numpy_array_equal.py,# Test ensures that `tm.assert_numpy_array_equals` raises the right,test ensures that tmassertnumpyarrayequals raises the right,EXPLANATION,0.68,MEDIUM
/content/pandas/pandas/io/pytables.py,# itemsize is the maximum length of a string (along any dimension),itemsize is the maximum length of a string along any dimension,EXPLANATION,0.79,HIGH
/content/pandas/pandas/io/parsers/python_parser.py,# single dtype or None,single dtype or none,EXPLANATION,0.69,MEDIUM
/content/pandas/pandas/core/generic.py,# so we later pre-compute all the NAs and use the same,so we later precompute all the nas and use the same,EXPLANATION,0.94,HIGH
/content/flask/src/flask/ctx.py,# session is available in custom URL converters.,session is available in custom url converters,EXPLANATION,0.5,MEDIUM
/content/pandas/pandas/tests/generic/test_series.py,# single non-bool are an error,single nonbool are an error,EXPLANATION,0.58,MEDIUM
/content/pandas/pandas/tests/dtypes/test_missing.py,# test object dtype,test object dtype,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/indexes/datetimes/methods/test_astype.py,# dates around a dst transition,dates around a dst transition,EXPLANATION,0.58,MEDIUM
/content/pandas/pandas/tests/arithmetic/test_interval.py,# comparisons to IntervalArray,comparisons to intervalarray,EXPLANATION,0.15,LOW
/content/pandas/pandas/core/internals/construction.py,#  core.construction functions,coreconstruction functions,EXPLANATION,0.1,LOW
/content/pandas/pandas/core/arrays/datetimelike.py,"# DatetimeIndex, ndarray[datetime64]",datetimeindex ndarraydatetime,EXPLANATION,0.1,LOW
/content/pandas/pandas/tests/reshape/concat/test_categorical.py,# See GH 10177,see gh,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/io/pytables.py,# figure out the splitting axis (the non_index_axis),figure out the splitting axis the nonindexaxis,EXPLANATION,0.5,MEDIUM
/content/pandas/pandas/core/tools/numeric.py,# extremely rare and not well supported,extremely rare and not well supported,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/io/parser/usecols/test_usecols_basic.py,# see gh-14154,see gh,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/core/dtypes/dtypes.py,"# __eq__, so we explicitly do it here.",eq so we explicitly do it here,EXPLANATION,0.74,HIGH
/content/pandas/pandas/core/generic.py,"# error: Unsupported left operand type for & (""Self"")",error unsupported left operand type for  self,EXPLANATION,0.56,MEDIUM
/content/pandas/pandas/tests/dtypes/cast/test_promote.py,# integer + other missing value (np.nan / None) casts to float,integer  other missing value npnan  none casts to float,EXPLANATION,0.78,HIGH
/content/pandas/pandas/tests/frame/methods/test_round.py,# String input,string input,EXPLANATION,0.49,MEDIUM
/content/pandas/pandas/util/_print_versions.py,# required,required,EXPLANATION,0.05,LOW
/content/pandas/pandas/tests/indexes/datetimes/methods/test_astype.py,# tz_localize does not preserve freq,tzlocalize does not preserve freq,EXPLANATION,0.58,MEDIUM
/content/pandas/pandas/io/sas/sas7bdat.py,# Check magic number,check magic number,EXPLANATION,0.46,MEDIUM
/content/pandas/pandas/io/pytables.py,# return valid columns in the order of our axis,return valid columns in the order of our axis,DOCSTRING,0.73,HIGH
/content/pandas/pandas/core/generic.py,#  because isin can't handle strings for MultiIndexes GH#36293,because isin cant handle strings for multiindexes gh,EXPLANATION,0.65,MEDIUM
/content/pandas/pandas/core/series.py,# to keep original value's dtype for bool ops,to keep original values dtype for bool ops,EXPLANATION,0.76,HIGH
/content/pandas/pandas/io/pytables.py,# create according to the new data,create according to the new data,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/io/html.py,"# Look for direct children only: the ""row"" element here may be a",look for direct children only the row element here may be a,EXPLANATION,0.87,HIGH
/content/pandas/pandas/core/series.py,# Reductions,reductions,EXPLANATION,0.05,LOW
/content/pandas/pandas/tests/io/parser/test_c_parser_only.py,# See gh-12494,see gh,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/io/pytables/test_file_handling.py,# default value,default value,EXPLANATION,0.28,LOW
/content/pandas/pandas/tests/series/methods/test_unique.py,"# GH#714 also, dtype=float",gh also dtypefloat,EXPLANATION,0.46,MEDIUM
/content/pandas/pandas/tests/indexes/ranges/test_join.py,# join with RangeIndex,join with rangeindex,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/frame/test_query_eval.py,# can't reference ourself b/c we're a local so @ is necessary,cant reference ourself bc were a local so  is necessary,EXPLANATION,0.72,HIGH
/content/pandas/pandas/tests/reshape/concat/test_append_common.py,# mixed dtypes => not-category,mixed dtypes  notcategory,EXPLANATION,0.18,LOW
/content/pandas/pandas/core/ops/array_ops.py,"# For exposition, write:",for exposition write,EXPLANATION,0.32,LOW
/content/pandas/pandas/_libs/__init__.py,# isort: skip # type: ignore[reportUnusedImport],isort skip  type ignorereportunusedimport,EXPLANATION,0.2,LOW
/content/pandas/pandas/tests/extension/test_categorical.py,# 2. first and second are different,first and second are different,EXPLANATION,0.58,MEDIUM
/content/pandas/pandas/tests/io/parser/test_dialect.py,# sep is default --> sep_override=True,sep is default  sepoverridetrue,EXPLANATION,0.37,LOW
/content/pandas/pandas/tests/frame/test_api.py,# We don't update when it's not provided,we dont update when its not provided,EXPLANATION,0.74,HIGH
/content/pandas/pandas/core/series.py,#  about 2D cases.,about d cases,EXPLANATION,0.46,MEDIUM
/content/pandas/pandas/tests/indexes/datetimes/test_pickle.py,# don't infer freq,dont infer freq,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/io/sas/sas7bdat.py,"# SAS day count for March 1, 8000",sas day count for march,EXPLANATION,0.75,HIGH
/content/pandas/pandas/core/generic.py,"# else, only a single dtype is given",else only a single dtype is given,EXPLANATION,0.74,HIGH
/content/pandas/pandas/core/arrays/datetimelike.py,#  TimedeltaIndex.get_loc,timedeltaindexgetloc,EXPLANATION,0.05,LOW
/content/pandas/pandas/tests/io/parser/test_c_parser_only.py,# see gh-2090,see gh,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/io/parser/test_python_parser_only.py,# see gh-13374 and gh-17465,see gh and gh,EXPLANATION,0.7,HIGH
/content/pandas/pandas/io/pytables.py,# private methods,private methods,EXPLANATION,0.28,LOW
/content/pandas/pandas/__init__.py,# numpy compat,numpy compat,EXPLANATION,0.49,MEDIUM
/content/pandas/pandas/tests/test_algos.py,# there could be special treatment for nans,there could be special treatment for nans,EXPLANATION,0.8,HIGH
/content/pandas/pandas/core/dtypes/dtypes.py,"# between SparseDtype(float, 0.0) and SparseDtype(float, nan).",between sparsedtypefloat  and sparsedtypefloat nan,EXPLANATION,0.41,MEDIUM
/content/pandas/pandas/tests/io/parser/usecols/test_usecols_basic.py,# see gh-2654,see gh,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/io/common.py,"# ""Union[str, BaseBuffer]"", ""str"", ""Dict[str, Any]""",unionstr basebuffer str dictstr any,EXPLANATION,0.5,MEDIUM
/content/pandas/pandas/core/generic.py,"# In order for where method to work, the threshold must",in order for where method to work the threshold must,EXPLANATION,0.93,HIGH
/content/pandas/pandas/core/dtypes/dtypes.py,# type: ignore[assignment],type ignoreassignment,EXPLANATION,0.1,LOW
/content/pandas/pandas/tests/tools/test_to_datetime.py,# The msg here is not important since it isn't actually raised yet.,the msg here is not important since it isnt actually raised yet,EXPLANATION,0.84,HIGH
/content/pandas/pandas/tests/indexes/ranges/test_setops.py,# case with other.step / self.step > 2,case with otherstep  selfstep,EXPLANATION,0.47,MEDIUM
/content/pandas/pandas/tests/window/test_ewm.py,# two values,two values,EXPLANATION,0.49,MEDIUM
/content/pandas/pandas/tests/indexes/test_common.py,"# GH#12309: Check that the ""name"" argument",gh check that the name argument,EXPLANATION,0.74,HIGH
/content/pandas/pandas/tests/io/parser/common/test_chunksize.py,# see gh-10022,see gh,EXPLANATION,0.6,MEDIUM
/content/pandas/asv_bench/benchmarks/io/csv.py,# noqa: F401 isort:skip,noqa f isortskip,EXPLANATION,0.46,MEDIUM
/content/pandas/doc/sphinxext/announce.py,# From regular merges,from regular merges,EXPLANATION,0.32,LOW
/content/pandas/pandas/tests/dtypes/cast/test_promote.py,"# we never use bytes dtype internally, always promote to object",we never use bytes dtype internally always promote to object,EXPLANATION,0.76,HIGH
